Species No. 	 Folder 	 File 	 Date 	 Time 	B1 	 B2 	 B3 	 S1R 	 S1G 	 S1B 	 S1U 	 S1y 	 S1v 	 S2 	 S3 	 S5a 	 S5b 	 S5c 	 S6 	 S7 	 S8 	 S9 	 H1 	 H3 	 H4a 	 H4b 	 H4c
"LTW655 - LTW657"	"DMNS_3120"	"DMNS_3120_DL_Transmission_12-45-32-928"	"Tue Jan 14 12:45:32 MST 2020"	"Tue Jan 14 12:45:32 MST 2020"	"444.290048888667"	"1.11072512222167"	"1.26334"	"0.266100910794034"	"0.262488425855389"	"0.28932023945813"	"0.182090423892447"	"0.208409967038304"	"0.219193276802538"	"4.17476647867466"	"0.280059659923901"	"6.66929809447686"	"29.1319827632004"	"42.3802200196171"	"0.960726666666667"	"-0.900874987461845"	"0.864954476536036"	"-0.0491468932315007"	"697"	"338"	"1.20149581736609"	"1.3574446556666"	"1.38117944080909"
"LTW658 - LTW660"	"DMNS_3120"	"DMNS_3120_DM_Transmission_12-44-48-932"	"Tue Jan 14 12:44:48 MST 2020"	"Tue Jan 14 12:44:48 MST 2020"	"413.854949444667"	"1.03463737361167"	"1.22928"	"0.274443242969405"	"0.267571625796409"	"0.292126968226173"	"0.165858163008013"	"0.21306947198342"	"0.203032862389953"	"5.64062404405017"	"0.28878955764149"	"8.05286570253159"	"34.5371001564312"	"48.6260146082331"	"1.01134666666667"	"-0.876610142268793"	"0.97748901447113"	"-0.0748192322441879"	"697"	"351"	"1.0701623727016"	"1.33506044171406"	"1.362831826105"
"LTW661 - LTW663"	"DMNS_3120"	"DMNS_3120_FL_Transmission_12-47-36-921"	"Tue Jan 14 12:47:36 MST 2020"	"Tue Jan 14 12:47:36 MST 2020"	"434.614446666467"	"1.08653611666617"	"1.24436"	"0.267108173696282"	"0.26001673764446"	"0.284439490253615"	"0.188435598405644"	"0.207406993134025"	"0.22508926954379"	"3.52450008497139"	"0.281052916474972"	"8.19331009379647"	"26.7405644266761"	"38.0743341654832"	"0.8913"	"-0.891812830826696"	"0.820313274753156"	"-0.066277883233303"	"697"	"338"	"1.03544083856415"	"1.25134439533506"	"1.30041539333309"
"LTW664 - LTW666"	"DMNS_3120"	"DMNS_3120_FM_Transmission_12-46-59-920"	"Tue Jan 14 12:46:59 MST 2020"	"Tue Jan 14 12:46:59 MST 2020"	"394.410286110667"	"0.986025715276667"	"1.19278666666667"	"0.277998048885744"	"0.263639623778956"	"0.279896047054475"	"0.178466280280825"	"0.211717957013431"	"0.213430348965038"	"4.56854684268315"	"0.292293534742025"	"12.2067935350108"	"30.762369973341"	"41.6181223615632"	"0.9317"	"-0.873846080881947"	"0.944904362599282"	"-0.132863699678031"	"697"	"346"	"0.974842931020606"	"1.13299799028184"	"1.18807992594522"
"LTW667 - LTW669"	"DMNS_3120"	"DMNS_3120_FS_Transmission_12-46-16-924"	"Tue Jan 14 12:46:16 MST 2020"	"Tue Jan 14 12:46:16 MST 2020"	"404.992740001333"	"1.01248185000333"	"1.24006"	"0.281468164921404"	"0.263485381654781"	"0.27588040631617"	"0.179166047107646"	"0.21308591578304"	"0.213916019827207"	"3.84078050794962"	"0.295884736108946"	"15.0657670324299"	"33.2442190376118"	"43.3773220997073"	"0.917193333333334"	"-0.840390645027891"	"0.905886197693632"	"-0.15880239652132"	"697"	"354"	"0.90345472943795"	"1.05709019219917"	"1.12109256883266"
"LTW670 - LTW672"	"DMNS_3120"	"DMNS_3120_V_Transmission_12-48-25-912"	"Tue Jan 14 12:48:25 MST 2020"	"Tue Jan 14 12:48:25 MST 2020"	"258.948187222133"	"0.647370468055333"	"0.862566666666667"	"0.303079935958807"	"0.278035050156343"	"0.273268837133422"	"0.145616176751428"	"0.224867979112552"	"0.174878761728835"	"8.27852069870113"	"0.318373008197757"	"14.9357898961098"	"34.0415312559266"	"42.3738238113338"	"0.758373333333333"	"-0.794031382987642"	"1.17146729848744"	"-0.22224422389963"	"697"	"378"	"1.083436512529"	"1.10474354703704"	"1.10187141466698"
"LTW673 - LTW675"	"DMNS_3122"	"DMNS_3122_DH_Transmission_12-13-13-913"	"Tue Jan 14 12:13:13 MST 2020"	"Tue Jan 14 12:13:13 MST 2020"	"134.116632777867"	"0.335291581944667"	"0.525886666666667"	"0.332290312206685"	"0.26448555210462"	"0.232628056792487"	"0.170596078896208"	"0.225190173301042"	"0.198764931546452"	"2.46432364885973"	"0.347957769875019"	"14.9870448095033"	"21.6435887935047"	"23.1743256050158"	"0.312486666666667"	"0.0347230401306487"	"0.931984826025953"	"-0.463411506750952"	"698"	"554"	"0.721190504397672"	"0.656524948696929"	"0.632955004113455"
"LTW676 - LTW678"	"DMNS_3122"	"DMNS_3122_DL_Transmission_12-15-21-901"	"Tue Jan 14 12:15:21 MST 2020"	"Tue Jan 14 12:15:21 MST 2020"	"283.0012599999"	"0.70750314999975"	"0.8071"	"0.260721026079034"	"0.251139298029127"	"0.281227051780717"	"0.206912624111122"	"0.200239418643413"	"0.244443293291431"	"3.09225817986769"	"0.274195406605354"	"4.20163579482104"	"10.7117585561806"	"16.8987386773387"	"0.546093333333333"	"-0.931145112216084"	"0.771859932119774"	"-0.0817200313529822"	"697"	"324"	"0.694947237036965"	"1.1042709708642"	"1.24928912585633"
"LTW679 - LTW681"	"DMNS_3122"	"DMNS_3122_DM_Transmission_12-13-54-909"	"Tue Jan 14 12:13:54 MST 2020"	"Tue Jan 14 12:13:54 MST 2020"	"159.011403888833"	"0.397528509722083"	"0.60514"	"0.332936812739407"	"0.279224085839196"	"0.241094783533901"	"0.146744317887496"	"0.235085598874407"	"0.17463032621702"	"3.35307155258395"	"0.34919862333974"	"17.0222465283167"	"28.0348071420188"	"30.9915656492823"	"0.424666666666667"	"-0.305439606013759"	"1.06826719664347"	"-0.422409914975932"	"697"	"494"	"0.846699903781092"	"0.824275738049972"	"0.814840603434658"
"LTW682 - LTW684"	"DMNS_3122"	"DMNS_3122_FL_Transmission_12-16-00-904"	"Tue Jan 14 12:16:00 MST 2020"	"Tue Jan 14 12:16:00 MST 2020"	"330.191536666233"	"0.825478841665583"	"0.948506666666667"	"0.263939072023099"	"0.253473119673772"	"0.279104205992482"	"0.203483602310647"	"0.202505224046943"	"0.240240591266833"	"3.08785484851116"	"0.277583496040809"	"6.34418329823372"	"15.159244350198"	"22.1012651480582"	"0.641333333333333"	"-0.927175985259611"	"0.776922800394621"	"-0.0981002713898016"	"697"	"325"	"0.816179286783843"	"1.0811615156363"	"1.19693610150283"
"LTW685 - LTW687"	"DMNS_3122"	"DMNS_3122_FM_Transmission_12-14-37-905"	"Tue Jan 14 12:14:37 MST 2020"	"Tue Jan 14 12:14:37 MST 2020"	"115.673449444433"	"0.289183623611083"	"0.4736222222"	"0.343887355807972"	"0.265957338745901"	"0.230220130847392"	"0.159935174598734"	"0.228248008261824"	"0.187774377822406"	"3.36889858355463"	"0.359771899831038"	"14.2654763920714"	"20.4210067179264"	"22.1229852922945"	"0.333035555533333"	"-0.0726864532712462"	"1.15164043998987"	"-0.492164391353811"	"696"	"539"	"0.692443036576176"	"0.640906860075338"	"0.639154765874118"
"LTW688 - LTW690"	"DMNS_3122"	"DMNS_3122_FS_Transmission_12-16-44-893"	"Tue Jan 14 12:16:44 MST 2020"	"Tue Jan 14 12:16:44 MST 2020"	"220.4659377777"	"0.55116484444425"	"0.72516"	"0.293720742267652"	"0.263542588367939"	"0.26534612220076"	"0.17739054716365"	"0.2155798579798"	"0.210952859515627"	"3.73127058177827"	"0.308387709415779"	"12.0928067782074"	"21.6566708959344"	"26.2864744179899"	"0.530813333333333"	"-0.739889856706621"	"0.963075454982189"	"-0.252170729646769"	"697"	"378"	"0.794950513203226"	"0.888572168384971"	"0.954893770642403"
"LTW691 - LTW693"	"DMNS_3122"	"DMNS_3122_V_Transmission_12-17-29-889"	"Tue Jan 14 12:17:29 MST 2020"	"Tue Jan 14 12:17:29 MST 2020"	"264.285539444233"	"0.660713848610583"	"0.722253333333333"	"0.257092890802944"	"0.255868846450333"	"0.289101275943207"	"0.197936986803516"	"0.202425494877881"	"0.235773342465255"	"4.59741141523446"	"0.270615058307259"	"1.92347986143828"	"11.1845145512732"	"18.9623889551025"	"0.565153333333333"	"-0.953079586977239"	"0.85536777308633"	"-0.00978517813921507"	"672"	"321"	"1.29699987790227"	"1.43264471064634"	"1.45395179408717"
"LTW694 - LTW696"	"DMNS_3128"	"DMNS_3128_DH_Transmission_13-50-57-555"	"Tue Jan 14 13:50:57 MST 2020"	"Tue Jan 14 13:50:57 MST 2020"	"219.972568333033"	"0.549931420832583"	"0.831293333333333"	"0.326430909541961"	"0.273720695724698"	"0.246237892647874"	"0.153610502085466"	"0.229438805555166"	"0.182753954146698"	"3.34461670511239"	"0.342230243187684"	"21.2863280821559"	"35.0072387663243"	"39.1194297624437"	"0.582746666666667"	"-0.286230712660388"	"1.05967152374091"	"-0.39671873708571"	"697"	"493"	"0.804981413412552"	"0.813402556678692"	"0.818479705345757"
"LTW697 - LTW699"	"DMNS_3128"	"DMNS_3128_DL_Transmission_13-52-39-545"	"Tue Jan 14 13:52:39 MST 2020"	"Tue Jan 14 13:52:39 MST 2020"	"349.851972777867"	"0.874629931944667"	"1.13876"	"0.290283758440359"	"0.265580758297246"	"0.268910612640928"	"0.175224870621467"	"0.215799523121558"	"0.20874731510052"	"3.20092196986733"	"0.304925855856569"	"17.2301991093308"	"34.5352130266164"	"41.8165532481899"	"0.783"	"-0.688604290356525"	"0.895235769325965"	"-0.223420283541179"	"697"	"391"	"0.866495645325344"	"0.98110002026097"	"1.022465274292"
"LTW700 - LTW702"	"DMNS_3128"	"DMNS_3128_DM_Transmission_13-51-59-549"	"Tue Jan 14 13:51:59 MST 2020"	"Tue Jan 14 13:51:59 MST 2020"	"180.7905055555"	"0.45197626388875"	"0.69856"	"0.336653531860844"	"0.286428011475986"	"0.250129230299197"	"0.126789226363973"	"0.239347739837936"	"0.154996330774669"	"5.953974657651"	"0.353115568906735"	"18.6656785784404"	"33.8406957236566"	"38.6424801312014"	"0.581233333333333"	"-0.543382842959502"	"1.28598198571861"	"-0.398787771621675"	"697"	"450"	"0.876486832999862"	"0.9110189441729"	"0.918752155403955"
"LTW703 - LTW705"	"DMNS_3128"	"DMNS_3128_FL_Transmission_13-55-14-530"	"Tue Jan 14 13:55:14 MST 2020"	"Tue Jan 14 13:55:14 MST 2020"	"256.2824872223"	"0.64070621805575"	"0.854753333333333"	"0.300514351918354"	"0.27302078170994"	"0.266946078686437"	"0.159518787685269"	"0.222902953504643"	"0.191881143341689"	"5.09732437482606"	"0.315651788900675"	"15.3858458081616"	"30.8151005640152"	"37.4344319087544"	"0.687066666666667"	"-0.74267514706875"	"1.07235835598974"	"-0.253738612501697"	"697"	"385"	"0.916166137769763"	"0.990429548196965"	"1.02817314277343"
"LTW706 - LTW708"	"DMNS_3128"	"DMNS_3128_FM_Transmission_13-54-34-534"	"Tue Jan 14 13:54:34 MST 2020"	"Tue Jan 14 13:54:34 MST 2020"	"207.040268888733"	"0.517600672221833"	"0.78714"	"0.33413493978239"	"0.287262528349156"	"0.253275793229937"	"0.125326738638518"	"0.239391068109893"	"0.153862467613904"	"6.82333564493759"	"0.35058964535707"	"20.4982708708476"	"38.1921994643214"	"44.0145294004529"	"0.67178"	"-0.592706109206297"	"1.2978731212159"	"-0.381251848372562"	"697"	"439"	"0.894045756813706"	"0.935978752431892"	"0.946303740232917"
"LTW709 - LTW711"	"DMNS_3128"	"DMNS_3128_FS_Transmission_13-53-32-540"	"Tue Jan 14 13:53:32 MST 2020"	"Tue Jan 14 13:53:32 MST 2020"	"270.234267777933"	"0.675585669444833"	"0.95782"	"0.314893438488319"	"0.274302215417822"	"0.253560773633296"	"0.157243572460563"	"0.227498576019184"	"0.187448778239181"	"3.53395646291969"	"0.330472316405187"	"22.202283058461"	"38.7508401400033"	"44.3058619959607"	"0.686786666666667"	"-0.487061894580891"	"1.01657968445517"	"-0.339303228007334"	"697"	"447"	"0.865850368966888"	"0.878441166771581"	"0.891556472105977"
"LTW712 - LTW714"	"DMNS_3128"	"DMNS_3128_V_Transmission_13-56-00-526"	"Tue Jan 14 13:56:00 MST 2020"	"Tue Jan 14 13:56:00 MST 2020"	"277.933786666767"	"0.694834466666917"	"0.82886"	"0.277074709976986"	"0.269552258825434"	"0.285407168201206"	"0.167965862996373"	"0.215002727587942"	"0.202720285800372"	"5.34449555087478"	"0.291491021315212"	"7.80995428138411"	"24.8110961234762"	"33.3335076435246"	"0.673773333333334"	"-0.875618288749298"	"0.969688991631903"	"-0.0920444952078264"	"697"	"348"	"1.18861104607234"	"1.27031633336841"	"1.28385538284332"
"LTW715 - LTW717"	"DMNS_3129"	"DMNS_3129_DH_Transmission_14-20-53-691"	"Wed Jan 15 14:20:53 MST 2020"	"Wed Jan 15 14:20:53 MST 2020"	"63.2482394444667"	"0.158120598611167"	"0.280233333333333"	"0.363155949417384"	"0.277480477256753"	"0.223718559192843"	"0.13564501413302"	"0.240042219532403"	"0.161086012134967"	"4.86234817813765"	"0.380000054634501"	"9.14553075541418"	"13.5885952144227"	"14.8428366366554"	"0.2226"	"-0.167710219356332"	"1.40778622111971"	"-0.524484632918368"	"697"	"532"	"0.744587411320479"	"0.6959765758952"	"0.690976963473872"
"LTW718 - LTW720"	"DMNS_3129"	"DMNS_3129_DL_Transmission_14-22-12-684"	"Wed Jan 15 14:22:12 MST 2020"	"Wed Jan 15 14:22:12 MST 2020"	"170.768561111033"	"0.426921402777583"	"0.585626666666667"	"0.301651159377281"	"0.265605310319438"	"0.262942163990037"	"0.169801366313243"	"0.218939265459937"	"0.20273540462066"	"4.47293650389531"	"0.31656639504339"	"10.8659753101301"	"18.9456710908138"	"22.7832007352528"	"0.4547"	"-0.715532006102607"	"1.06506723964104"	"-0.282893725689559"	"697"	"387"	"0.785233775917641"	"0.868776632399871"	"0.93040834039718"
"LTW721 - LTW723"	"DMNS_3129"	"DMNS_3129_DM_Transmission_14-21-31-693"	"Wed Jan 15 14:21:31 MST 2020"	"Wed Jan 15 14:21:31 MST 2020"	"61.6143605556667"	"0.154035901389167"	"0.272306666666667"	"0.366121844484927"	"0.278016662583994"	"0.22568356155819"	"0.130177931372889"	"0.24085835184357"	"0.155903535799711"	"5.87289719626168"	"0.382936755662394"	"8.98635042608565"	"13.4295664628155"	"14.7645876348048"	"0.22594"	"-0.247592018344772"	"1.4668009078557"	"-0.525019265348061"	"697"	"518"	"0.730645175513056"	"0.703853768968633"	"0.707921997711877"
"LTW724 - LTW726"	"DMNS_3129"	"DMNS_3129_FL_Transmission_14-25-16-666"	"Wed Jan 15 14:25:16 MST 2020"	"Wed Jan 15 14:25:16 MST 2020"	"162.439625555567"	"0.406099063888917"	"0.554826666666667"	"0.299819249768217"	"0.266980560155039"	"0.267518243684133"	"0.165681946392612"	"0.21909422169362"	"0.199091077004097"	"5.64728235054624"	"0.31478119840003"	"9.51006594831583"	"17.6949727219531"	"21.8853554139922"	"0.45658"	"-0.773690051256871"	"1.12430695019994"	"-0.247383869321082"	"697"	"375"	"0.798786491093482"	"0.923266341512768"	"0.991936236608846"
"LTW727 - LTW729"	"DMNS_3129"	"DMNS_3129_FM_Transmission_14-24-44-669"	"Wed Jan 15 14:24:44 MST 2020"	"Wed Jan 15 14:24:44 MST 2020"	"127.0070983332"	"0.317517745833"	"0.525593333333333"	"0.351050641407957"	"0.282970010901919"	"0.240119216958979"	"0.125860130731145"	"0.240853379773948"	"0.153204481655182"	"7.52280534351145"	"0.367761360949254"	"15.5695540563596"	"25.434014277571"	"28.7483636810038"	"0.455726666666667"	"-0.408088280209544"	"1.43527935886254"	"-0.451940850277264"	"697"	"482"	"0.792756958169281"	"0.808626141829964"	"0.825260615532168"
"LTW730 - LTW732"	"DMNS_3129"	"DMNS_3129_FS_Transmission_14-23-59-673"	"Wed Jan 15 14:23:59 MST 2020"	"Wed Jan 15 14:23:59 MST 2020"	"146.7740083333"	"0.36693502083325"	"0.61852"	"0.350332282378868"	"0.275711951951592"	"0.229734329097035"	"0.144221436572505"	"0.236945509747153"	"0.171037640009075"	"4.82741037514959"	"0.366883668832911"	"19.0670968508939"	"28.512776561751"	"31.3676257842581"	"0.490393333333333"	"-0.22685511813751"	"1.33645824325988"	"-0.482292218714717"	"697"	"515"	"0.760234241043336"	"0.709269880180105"	"0.711845763816429"
"LTW733 - LTW735"	"DMNS_3129"	"DMNS_3129_V_Transmission_14-25-53-663"	"Wed Jan 15 14:25:53 MST 2020"	"Wed Jan 15 14:25:53 MST 2020"	"199.2808472223"	"0.49820211805575"	"0.655853333333333"	"0.298148226180955"	"0.278543933774092"	"0.274997802166447"	"0.148310037878506"	"0.225822431923925"	"0.179895595419041"	"5.58489923360772"	"0.313430678270306"	"10.7815970457651"	"25.4993255261792"	"31.4765917774909"	"0.53842"	"-0.759516210406945"	"1.08072603565236"	"-0.183994638939029"	"697"	"386"	"1.06168955807623"	"1.12877270969955"	"1.13503273703312"
"LTW736 - LTW738"	"DMNS_3132"	"DMNS_3132_DH_Transmission_15-11-13-407"	"Wed Jan 15 15:11:13 MST 2020"	"Wed Jan 15 15:11:13 MST 2020"	"116.878105555567"	"0.292195263888917"	"0.50782"	"0.368816790560254"	"0.298548967849335"	"0.236216268810708"	"0.096417972779704"	"0.255164822952702"	"0.121020584646129"	"12.1837811900192"	"0.386557381552986"	"16.5768703879887"	"28.5740686432926"	"32.2171885657421"	"0.46614"	"-0.521946677685473"	"1.59530306479304"	"-0.484362996382328"	"697"	"473"	"0.86367205372567"	"0.872365481122688"	"0.872854719815606"
"LTW739 - LTW741"	"DMNS_3132"	"DMNS_3132_DL_Transmission_15-12-19-400"	"Wed Jan 15 15:12:19 MST 2020"	"Wed Jan 15 15:12:19 MST 2020"	"199.498551111133"	"0.498746377777833"	"0.645546666666667"	"0.288542329485892"	"0.264798695614112"	"0.272932993063868"	"0.173725981836128"	"0.215562517925642"	"0.208325489593062"	"4.8681313156704"	"0.303217423533914"	"9.06525250328942"	"18.3412328498257"	"23.4611417779823"	"0.51294"	"-0.822931328891431"	"1.02845859710382"	"-0.19214291927627"	"697"	"360"	"0.83609306245342"	"0.993065761308391"	"1.06634828935085"
"LTW742 - LTW744"	"DMNS_3132"	"DMNS_3132_DM_Transmission_15-11-47-403"	"Wed Jan 15 15:11:47 MST 2020"	"Wed Jan 15 15:11:47 MST 2020"	"137.1452772222"	"0.3428631930555"	"0.562826666666667"	"0.353089065540893"	"0.293492518248266"	"0.244190751673309"	"0.109227664537532"	"0.248600094582144"	"0.136008790905079"	"9.15661605206074"	"0.370287470384091"	"16.8320770228433"	"29.7968563882664"	"33.8735113323569"	"0.50136"	"-0.533138037049598"	"1.46227419610726"	"-0.431808984216916"	"697"	"462"	"0.870614942981033"	"0.896319853901137"	"0.902960877118479"
"LTW745 - LTW747"	"DMNS_3132"	"DMNS_3132_FL_Transmission_15-14-00-391"	"Wed Jan 15 15:14:00 MST 2020"	"Wed Jan 15 15:14:00 MST 2020"	"226.4314527777"	"0.56607863194425"	"0.763433333333334"	"0.298845447744694"	"0.270324741275939"	"0.269264896368104"	"0.161564914611263"	"0.221092655180943"	"0.194810597757252"	"5.62976254854727"	"0.313878106083059"	"12.881170945973"	"25.638023896654"	"31.71757334669"	"0.627826666666667"	"-0.777001003847997"	"1.1090803136489"	"-0.231982337170793"	"697"	"376"	"0.86470118787727"	"0.982586572094121"	"1.03593974200275"
"LTW748 - LTW750"	"DMNS_3132"	"DMNS_3132_FM_Transmission_15-13-30-394"	"Wed Jan 15 15:13:30 MST 2020"	"Wed Jan 15 15:13:30 MST 2020"	"122.269971666633"	"0.305674929166583"	"0.514626666666667"	"0.351193487595163"	"0.279348437641409"	"0.236540102794178"	"0.132917971969251"	"0.239076470983681"	"0.160295871500682"	"6.08593503626616"	"0.367898979321038"	"15.3695664786287"	"24.1244465536567"	"26.9405506497886"	"0.430066666666667"	"-0.33620616552836"	"1.4069412491212"	"-0.458995408376235"	"697"	"495"	"0.765130026897357"	"0.76719948476206"	"0.780154600348325"
"LTW751 - LTW753"	"DMNS_3132"	"DMNS_3132_FS_Transmission_15-12-56-397"	"Wed Jan 15 15:12:56 MST 2020"	"Wed Jan 15 15:12:56 MST 2020"	"140.206468333267"	"0.350516170833167"	"0.510026666666667"	"0.317132991046772"	"0.278892434836562"	"0.263103886041712"	"0.140870688074955"	"0.230483977155895"	"0.171918185752829"	"8.22093273157103"	"0.332929789580123"	"10.8236189425473"	"20.8132480688504"	"24.9618945472891"	"0.447986666666667"	"-0.722334517590658"	"1.27807703023177"	"-0.30229968261039"	"697"	"399"	"0.877943309208813"	"0.960499837722412"	"0.995043321792454"
"LTW754 - LTW756"	"DMNS_3132"	"DMNS_3132_V_Transmission_15-14-34-394"	"Wed Jan 15 15:14:34 MST 2020"	"Wed Jan 15 15:14:34 MST 2020"	"248.398150555667"	"0.620995376389167"	"0.771486666666667"	"0.284368582624653"	"0.2722355906071"	"0.280954540833804"	"0.162441285934444"	"0.218714381150857"	"0.195919279422173"	"7.14604174385575"	"0.299140834317314"	"9.41684437596335"	"24.7709749569036"	"32.6890932592558"	"0.663526666666667"	"-0.85809342814692"	"1.06848890007008"	"-0.121800400007339"	"697"	"355"	"1.13784418552402"	"1.19184585490207"	"1.21098079015612"
"LTW757 - LTW759"	"DMNS_3133"	"DMNS_3133_DH_Transmission_15-16-32-382"	"Wed Jan 15 15:16:32 MST 2020"	"Wed Jan 15 15:16:32 MST 2020"	"76.0238033334333"	"0.190059508333583"	"0.368453333333333"	"0.39327727808357"	"0.28975888151265"	"0.211722197008106"	"0.105241643395673"	"0.255956939100886"	"0.127880408157961"	"7.74929893438026"	"0.411375206271915"	"13.7123418303693"	"20.5430326873589"	"22.371219439088"	"0.320906666666667"	"-0.251454007322639"	"1.68845362949917"	"-0.587855596784168"	"697"	"532"	"0.759347431799912"	"0.714131781383447"	"0.705454080951545"
"LTW760 - LTW762"	"DMNS_3133"	"DMNS_3133_DL_Transmission_15-17-38-379"	"Wed Jan 15 15:17:38 MST 2020"	"Wed Jan 15 15:17:38 MST 2020"	"171.5372605556"	"0.428843151389"	"0.601873333333333"	"0.304890946773911"	"0.266969759006323"	"0.257864898798451"	"0.170274395421315"	"0.221027599286964"	"0.202301771371816"	"4.35929502655722"	"0.320062422200906"	"12.1053736444764"	"20.273517515636"	"23.805130819449"	"0.463806666666667"	"-0.591088549666651"	"1.08152984410366"	"-0.292832312531038"	"697"	"416"	"0.806861230177149"	"0.838091406385997"	"0.884032354508365"
"LTW763 - LTW765"	"DMNS_3133"	"DMNS_3133_DM_Transmission_15-17-08-373"	"Wed Jan 15 15:17:08 MST 2020"	"Wed Jan 15 15:17:08 MST 2020"	"120.6503077777"	"0.30162576944425"	"0.531686666666667"	"0.37273532948676"	"0.291013504528522"	"0.223595962277793"	"0.112655203706925"	"0.252201318231731"	"0.136701889152151"	"6.46558573165788"	"0.390343241469166"	"18.6145276624064"	"29.3006128106338"	"32.2958098556695"	"0.449453333333333"	"-0.3480863156057"	"1.49010256703682"	"-0.521697306541257"	"697"	"506"	"0.818327568694798"	"0.776852864736812"	"0.769556107874244"
"LTW766 - LTW768"	"DMNS_3133"	"DMNS_3133_FL_Transmission_15-19-42-359"	"Wed Jan 15 15:19:42 MST 2020"	"Wed Jan 15 15:19:42 MST 2020"	"205.867995000033"	"0.514669987500083"	"0.747466666666667"	"0.319700954218208"	"0.27758026313022"	"0.254330677610467"	"0.148388105041105"	"0.23097053580941"	"0.177930450043942"	"6.55979405569857"	"0.335584465721131"	"17.7405560704198"	"31.0699018988487"	"36.3677062170894"	"0.63352"	"-0.607862180487775"	"1.23092470007278"	"-0.33156163712269"	"697"	"424"	"0.884889093232841"	"0.89067489498258"	"0.914060272569803"
"LTW769 - LTW771"	"DMNS_3133"	"DMNS_3133_FM_Transmission_15-19-08-362"	"Wed Jan 15 15:19:08 MST 2020"	"Wed Jan 15 15:19:08 MST 2020"	"86.5736233334"	"0.2164340583335"	"0.403806666666667"	"0.384105764521439"	"0.28871105609088"	"0.216493441593495"	"0.110689737794186"	"0.252392437054633"	"0.133669427489494"	"7.82065848934797"	"0.4018653692848"	"14.5524460276109"	"22.1405264590095"	"24.2537117887349"	"0.352173333333333"	"-0.288535187796584"	"1.62716226847567"	"-0.569289693593315"	"697"	"521"	"0.778121414451727"	"0.729885698271175"	"0.72197703290417"
"LTW772 - LTW774"	"DMNS_3133"	"DMNS_3133_FS_Transmission_15-18-30-366"	"Wed Jan 15 15:18:30 MST 2020"	"Wed Jan 15 15:18:30 MST 2020"	"111.4657594444"	"0.278664398611"	"0.493853333333333"	"0.368020858144591"	"0.283654910328804"	"0.225903049739326"	"0.122421181787279"	"0.245708568789636"	"0.147571670576903"	"6.31364527401347"	"0.385265376487393"	"16.4682431902382"	"25.2805541617148"	"27.8834540905556"	"0.415633333333333"	"-0.288070670949704"	"1.4915193164432"	"-0.521408373882214"	"697"	"513"	"0.769099260438593"	"0.741418943100326"	"0.741929267606809"
"LTW775 - LTW777"	"DMNS_3133"	"DMNS_3133_V_Transmission_15-20-17-355"	"Wed Jan 15 15:20:17 MST 2020"	"Wed Jan 15 15:20:17 MST 2020"	"258.242684444467"	"0.645606711111167"	"0.76918"	"0.274777051229858"	"0.269282863110188"	"0.287927736759011"	"0.168012348900944"	"0.214760352725344"	"0.203296555897687"	"7.03261002072413"	"0.289177123554591"	"6.46139122704721"	"22.0511712126845"	"30.6309772316557"	"0.659806666666667"	"-0.910704717994472"	"1.02199474588958"	"-0.0580770434174441"	"697"	"339"	"1.22917110386459"	"1.308595180018"	"1.32107822589887"
"LTW778 - LTW780"	"DMNS_3134"	"DMNS_3134_DH_Transmission_15-22-02-345"	"Wed Jan 15 15:22:02 MST 2020"	"Wed Jan 15 15:22:02 MST 2020"	"80.4656216666"	"0.2011640541665"	"0.354386666666667"	"0.363585638666321"	"0.288682981309048"	"0.235679572723727"	"0.112051807300904"	"0.247179666839292"	"0.137793753038291"	"9.63880326382593"	"0.380899533774294"	"10.9777395687059"	"18.0796832048082"	"20.3118576377483"	"0.31762"	"-0.421133286051102"	"1.57891031435025"	"-0.488973414801926"	"697"	"487"	"0.803949966553034"	"0.817800924829053"	"0.824897987390132"
"LTW781 - LTW783"	"DMNS_3134"	"DMNS_3134_DL_Transmission_15-23-09-349"	"Wed Jan 15 15:23:09 MST 2020"	"Wed Jan 15 15:23:09 MST 2020"	"169.282922222167"	"0.423207305555417"	"0.614386666666667"	"0.31729441369741"	"0.27799163701191"	"0.255912544305433"	"0.148801404985247"	"0.230506811640785"	"0.178713016466969"	"5.66603135567169"	"0.333118376513642"	"14.0882249046546"	"25.2515218432345"	"29.5156691878487"	"0.505953333333333"	"-0.593023054172884"	"1.19552126509092"	"-0.324815753109166"	"697"	"427"	"0.89284296245942"	"0.912184473358095"	"0.932577980858801"
"LTW784 - LTW786"	"DMNS_3134"	"DMNS_3134_DM_Transmission_15-22-37-342"	"Wed Jan 15 15:22:37 MST 2020"	"Wed Jan 15 15:22:37 MST 2020"	"112.4145805555"	"0.28103645138875"	"0.441573333333333"	"0.333880730032492"	"0.279502058464332"	"0.249760898701258"	"0.136856312801919"	"0.234489787542158"	"0.165833870552016"	"5.63662667007063"	"0.350042927655687"	"11.3165946020012"	"19.5119658053786"	"22.3128240422665"	"0.363233333333333"	"-0.465853216104636"	"1.29247765383602"	"-0.395345117171879"	"697"	"462"	"0.817448809104088"	"0.861118148431983"	"0.878876775793343"
